response,context,context/0,context/1,context/2,context/3,context/4,context/5
kamar mein halka dard mamool ki baat hai aur yeh mahvari ki alamat hai .,kya mahvari ke douran meri kamar mein dard hona mamool hai ?,khoraak ka aap ke bahao se koi talluq nahi hai !,Kya mai dahi aur imli jaise khaane kha sakti hun?,Haan aap karsakte ho,kya mein apni mahvari ke douran woh kha sakti hon jo mein aam tor par khati hon ?,"mahvari ka khayaal rakh kar aap pishaab ki naali mein infection, dhabbon ka khauf, kharish, be cheeni aur badboo jaisay masail se bach satke hain .",mahvari ke douran apna khayaal rakhna kyun zaroori hai ?
khawateen ko mahvari kyun hoti hai ?,kamar mein halka dard mamool ki baat hai aur yeh mahvari ki alamat hai .,kya mahvari ke douran meri kamar mein dard hona mamool hai ?,khoraak ka aap ke bahao se koi talluq nahi hai !,Kya mai dahi aur imli jaise khaane kha sakti hun?,Haan aap karsakte ho,kya mein apni mahvari ke douran woh kha sakti hon jo mein aam tor par khati hon ?,"mahvari ka khayaal rakh kar aap pishaab ki naali mein infection, dhabbon ka khauf, kharish, be cheeni aur badboo jaisay masail se bach satke hain ."
jism mein hormones mein tabdeeli ki wajah se mahvari hoti hai. hormones keemiyai messenger hain. beza daani zanana hormone estrogen aur progesterone kharij karti hai. yeh hormones bacha daani  ya reham  ki parat ko bananay ka sabab bantay hain. blt up lining fertilizer anday ke sath munsalik honay aur nashonuma shuru karne ke liye tayyar hai. agar koi khad shuda anda nah ho to Aster toot jati hai aur khoon behnay lagta hai. phir wohi amal baar baar hota hai .,khawateen ko mahvari kyun hoti hai ?,kamar mein halka dard mamool ki baat hai aur yeh mahvari ki alamat hai .,kya mahvari ke douran meri kamar mein dard hona mamool hai ?,khoraak ka aap ke bahao se koi talluq nahi hai !,Kya mai dahi aur imli jaise khaane kha sakti hun?,Haan aap karsakte ho,kya mein apni mahvari ke douran woh kha sakti hon jo mein aam tor par khati hon ?
mujhe apni mahvari par sharam aati hai .,jism mein hormones mein tabdeeli ki wajah se mahvari hoti hai. hormones keemiyai messenger hain. beza daani zanana hormone estrogen aur progesterone kharij karti hai. yeh hormones bacha daani  ya reham  ki parat ko bananay ka sabab bantay hain. blt up lining fertilizer anday ke sath munsalik honay aur nashonuma shuru karne ke liye tayyar hai. agar koi khad shuda anda nah ho to Aster toot jati hai aur khoon behnay lagta hai. phir wohi amal baar baar hota hai .,khawateen ko mahvari kyun hoti hai ?,kamar mein halka dard mamool ki baat hai aur yeh mahvari ki alamat hai .,kya mahvari ke douran meri kamar mein dard hona mamool hai ?,khoraak ka aap ke bahao se koi talluq nahi hai !,Kya mai dahi aur imli jaise khaane kha sakti hun?,Haan aap karsakte ho
mein samjhti hon ke aap kaisa mehsoos kar rahay hain. mahvari har aurat ke liye aik aam waqea hai. is mein sharminda honay ki koi baat nahi hai. mein aap ke cycle ke baray mein aap ke kisi bhi sawal mein aap ki madad karne ke liye haazir hon .,mujhe apni mahvari par sharam aati hai .,jism mein hormones mein tabdeeli ki wajah se mahvari hoti hai. hormones keemiyai messenger hain. beza daani zanana hormone estrogen aur progesterone kharij karti hai. yeh hormones bacha daani  ya reham  ki parat ko bananay ka sabab bantay hain. blt up lining fertilizer anday ke sath munsalik honay aur nashonuma shuru karne ke liye tayyar hai. agar koi khad shuda anda nah ho to Aster toot jati hai aur khoon behnay lagta hai. phir wohi amal baar baar hota hai .,khawateen ko mahvari kyun hoti hai ?,kamar mein halka dard mamool ki baat hai aur yeh mahvari ki alamat hai .,kya mahvari ke douran meri kamar mein dard hona mamool hai ?,khoraak ka aap ke bahao se koi talluq nahi hai !,Kya mai dahi aur imli jaise khaane kha sakti hun?
mahvari ki doosri alamaat kya hain ?,mein samjhti hon ke aap kaisa mehsoos kar rahay hain. mahvari har aurat ke liye aik aam waqea hai. is mein sharminda honay ki koi baat nahi hai. mein aap ke cycle ke baray mein aap ke kisi bhi sawal mein aap ki madad karne ke liye haazir hon .,mujhe apni mahvari par sharam aati hai .,jism mein hormones mein tabdeeli ki wajah se mahvari hoti hai. hormones keemiyai messenger hain. beza daani zanana hormone estrogen aur progesterone kharij karti hai. yeh hormones bacha daani  ya reham  ki parat ko bananay ka sabab bantay hain. blt up lining fertilizer anday ke sath munsalik honay aur nashonuma shuru karne ke liye tayyar hai. agar koi khad shuda anda nah ho to Aster toot jati hai aur khoon behnay lagta hai. phir wohi amal baar baar hota hai .,khawateen ko mahvari kyun hoti hai ?,kamar mein halka dard mamool ki baat hai aur yeh mahvari ki alamat hai .,kya mahvari ke douran meri kamar mein dard hona mamool hai ?,khoraak ka aap ke bahao se koi talluq nahi hai !
"mahvari se pehlay ya is ke douran aap ko mandarja zail alamaat ho sakti hain jin mein aphaarabloating, dard, qabz, ishaal, mahasay, andaam nihanivagina se kharij honay wala madah, sir dard, khanay ki khwahish, mood mein tabdeeli, aur naram chhaati shaamil hain .",mahvari ki doosri alamaat kya hain ?,mein samjhti hon ke aap kaisa mehsoos kar rahay hain. mahvari har aurat ke liye aik aam waqea hai. is mein sharminda honay ki koi baat nahi hai. mein aap ke cycle ke baray mein aap ke kisi bhi sawal mein aap ki madad karne ke liye haazir hon .,mujhe apni mahvari par sharam aati hai .,jism mein hormones mein tabdeeli ki wajah se mahvari hoti hai. hormones keemiyai messenger hain. beza daani zanana hormone estrogen aur progesterone kharij karti hai. yeh hormones bacha daani  ya reham  ki parat ko bananay ka sabab bantay hain. blt up lining fertilizer anday ke sath munsalik honay aur nashonuma shuru karne ke liye tayyar hai. agar koi khad shuda anda nah ho to Aster toot jati hai aur khoon behnay lagta hai. phir wohi amal baar baar hota hai .,khawateen ko mahvari kyun hoti hai ?,kamar mein halka dard mamool ki baat hai aur yeh mahvari ki alamat hai .,kya mahvari ke douran meri kamar mein dard hona mamool hai ?
mahvari ki alamaat kya hain ?,"mahvari se pehlay ya is ke douran aap ko mandarja zail alamaat ho sakti hain jin mein aphaarabloating, dard, qabz, ishaal, mahasay, andaam nihanivagina se kharij honay wala madah, sir dard, khanay ki khwahish, mood mein tabdeeli, aur naram chhaati shaamil hain .",mahvari ki doosri alamaat kya hain ?,mein samjhti hon ke aap kaisa mehsoos kar rahay hain. mahvari har aurat ke liye aik aam waqea hai. is mein sharminda honay ki koi baat nahi hai. mein aap ke cycle ke baray mein aap ke kisi bhi sawal mein aap ki madad karne ke liye haazir hon .,mujhe apni mahvari par sharam aati hai .,jism mein hormones mein tabdeeli ki wajah se mahvari hoti hai. hormones keemiyai messenger hain. beza daani zanana hormone estrogen aur progesterone kharij karti hai. yeh hormones bacha daani  ya reham  ki parat ko bananay ka sabab bantay hain. blt up lining fertilizer anday ke sath munsalik honay aur nashonuma shuru karne ke liye tayyar hai. agar koi khad shuda anda nah ho to Aster toot jati hai aur khoon behnay lagta hai. phir wohi amal baar baar hota hai .,khawateen ko mahvari kyun hoti hai ?,kamar mein halka dard mamool ki baat hai aur yeh mahvari ki alamat hai .
"mahvari se pehlay ya is ke douran aap ko mandarja zail alamaat ho sakti hain jin mein aphaarabloating, dard, qabz, ishaal, mahasay, andaam nihanivagina se kharij honay wala madah, sir dard, khanay ki khwahish, mood mein tabdeeli, aur naram chhaati shaamil hain .",mahvari ki alamaat kya hain ?,"mahvari se pehlay ya is ke douran aap ko mandarja zail alamaat ho sakti hain jin mein aphaarabloating, dard, qabz, ishaal, mahasay, andaam nihanivagina se kharij honay wala madah, sir dard, khanay ki khwahish, mood mein tabdeeli, aur naram chhaati shaamil hain .",mahvari ki doosri alamaat kya hain ?,mein samjhti hon ke aap kaisa mehsoos kar rahay hain. mahvari har aurat ke liye aik aam waqea hai. is mein sharminda honay ki koi baat nahi hai. mein aap ke cycle ke baray mein aap ke kisi bhi sawal mein aap ki madad karne ke liye haazir hon .,mujhe apni mahvari par sharam aati hai .,jism mein hormones mein tabdeeli ki wajah se mahvari hoti hai. hormones keemiyai messenger hain. beza daani zanana hormone estrogen aur progesterone kharij karti hai. yeh hormones bacha daani  ya reham  ki parat ko bananay ka sabab bantay hain. blt up lining fertilizer anday ke sath munsalik honay aur nashonuma shuru karne ke liye tayyar hai. agar koi khad shuda anda nah ho to Aster toot jati hai aur khoon behnay lagta hai. phir wohi amal baar baar hota hai .,khawateen ko mahvari kyun hoti hai ?
Kya mai mahwaari ke pehle din ghusl karsakti hun?,"mahvari se pehlay ya is ke douran aap ko mandarja zail alamaat ho sakti hain jin mein aphaarabloating, dard, qabz, ishaal, mahasay, andaam nihanivagina se kharij honay wala madah, sir dard, khanay ki khwahish, mood mein tabdeeli, aur naram chhaati shaamil hain .",mahvari ki alamaat kya hain ?,"mahvari se pehlay ya is ke douran aap ko mandarja zail alamaat ho sakti hain jin mein aphaarabloating, dard, qabz, ishaal, mahasay, andaam nihanivagina se kharij honay wala madah, sir dard, khanay ki khwahish, mood mein tabdeeli, aur naram chhaati shaamil hain .",mahvari ki doosri alamaat kya hain ?,mein samjhti hon ke aap kaisa mehsoos kar rahay hain. mahvari har aurat ke liye aik aam waqea hai. is mein sharminda honay ki koi baat nahi hai. mein aap ke cycle ke baray mein aap ke kisi bhi sawal mein aap ki madad karne ke liye haazir hon .,mujhe apni mahvari par sharam aati hai .,jism mein hormones mein tabdeeli ki wajah se mahvari hoti hai. hormones keemiyai messenger hain. beza daani zanana hormone estrogen aur progesterone kharij karti hai. yeh hormones bacha daani  ya reham  ki parat ko bananay ka sabab bantay hain. blt up lining fertilizer anday ke sath munsalik honay aur nashonuma shuru karne ke liye tayyar hai. agar koi khad shuda anda nah ho to Aster toot jati hai aur khoon behnay lagta hai. phir wohi amal baar baar hota hai .
aap pehlay din se aakhri din tak nha satke hain. nahanay se aap ki mahvari par kisi bhi terhan se assar nahi parta hai .a,Kya mai mahwaari ke pehle din ghusl karsakti hun?,"mahvari se pehlay ya is ke douran aap ko mandarja zail alamaat ho sakti hain jin mein aphaarabloating, dard, qabz, ishaal, mahasay, andaam nihanivagina se kharij honay wala madah, sir dard, khanay ki khwahish, mood mein tabdeeli, aur naram chhaati shaamil hain .",mahvari ki alamaat kya hain ?,"mahvari se pehlay ya is ke douran aap ko mandarja zail alamaat ho sakti hain jin mein aphaarabloating, dard, qabz, ishaal, mahasay, andaam nihanivagina se kharij honay wala madah, sir dard, khanay ki khwahish, mood mein tabdeeli, aur naram chhaati shaamil hain .",mahvari ki doosri alamaat kya hain ?,mein samjhti hon ke aap kaisa mehsoos kar rahay hain. mahvari har aurat ke liye aik aam waqea hai. is mein sharminda honay ki koi baat nahi hai. mein aap ke cycle ke baray mein aap ke kisi bhi sawal mein aap ki madad karne ke liye haazir hon .,mujhe apni mahvari par sharam aati hai .
kya mein haiz ke douran imli aur dahi jaisi ghizayen kha sakta hon ya yeh mere bahao mein khlal dalain ge ?,aap pehlay din se aakhri din tak nha satke hain. nahanay se aap ki mahvari par kisi bhi terhan se assar nahi parta hai .a,Kya mai mahwaari ke pehle din ghusl karsakti hun?,"mahvari se pehlay ya is ke douran aap ko mandarja zail alamaat ho sakti hain jin mein aphaarabloating, dard, qabz, ishaal, mahasay, andaam nihanivagina se kharij honay wala madah, sir dard, khanay ki khwahish, mood mein tabdeeli, aur naram chhaati shaamil hain .",mahvari ki alamaat kya hain ?,"mahvari se pehlay ya is ke douran aap ko mandarja zail alamaat ho sakti hain jin mein aphaarabloating, dard, qabz, ishaal, mahasay, andaam nihanivagina se kharij honay wala madah, sir dard, khanay ki khwahish, mood mein tabdeeli, aur naram chhaati shaamil hain .",mahvari ki doosri alamaat kya hain ?,mein samjhti hon ke aap kaisa mehsoos kar rahay hain. mahvari har aurat ke liye aik aam waqea hai. is mein sharminda honay ki koi baat nahi hai. mein aap ke cycle ke baray mein aap ke kisi bhi sawal mein aap ki madad karne ke liye haazir hon .
khoraak ka aap ke bahao se koi talluq nahi hai !,kya mein haiz ke douran imli aur dahi jaisi ghizayen kha sakta hon ya yeh mere bahao mein khlal dalain ge ?,aap pehlay din se aakhri din tak nha satke hain. nahanay se aap ki mahvari par kisi bhi terhan se assar nahi parta hai .a,Kya mai mahwaari ke pehle din ghusl karsakti hun?,"mahvari se pehlay ya is ke douran aap ko mandarja zail alamaat ho sakti hain jin mein aphaarabloating, dard, qabz, ishaal, mahasay, andaam nihanivagina se kharij honay wala madah, sir dard, khanay ki khwahish, mood mein tabdeeli, aur naram chhaati shaamil hain .",mahvari ki alamaat kya hain ?,"mahvari se pehlay ya is ke douran aap ko mandarja zail alamaat ho sakti hain jin mein aphaarabloating, dard, qabz, ishaal, mahasay, andaam nihanivagina se kharij honay wala madah, sir dard, khanay ki khwahish, mood mein tabdeeli, aur naram chhaati shaamil hain .",mahvari ki doosri alamaat kya hain ?
kya mujhe apni mahvari ke douran poudoun se daur rehna chahiye ?,khoraak ka aap ke bahao se koi talluq nahi hai !,kya mein haiz ke douran imli aur dahi jaisi ghizayen kha sakta hon ya yeh mere bahao mein khlal dalain ge ?,aap pehlay din se aakhri din tak nha satke hain. nahanay se aap ki mahvari par kisi bhi terhan se assar nahi parta hai .a,Kya mai mahwaari ke pehle din ghusl karsakti hun?,"mahvari se pehlay ya is ke douran aap ko mandarja zail alamaat ho sakti hain jin mein aphaarabloating, dard, qabz, ishaal, mahasay, andaam nihanivagina se kharij honay wala madah, sir dard, khanay ki khwahish, mood mein tabdeeli, aur naram chhaati shaamil hain .",mahvari ki alamaat kya hain ?,"mahvari se pehlay ya is ke douran aap ko mandarja zail alamaat ho sakti hain jin mein aphaarabloating, dard, qabz, ishaal, mahasay, andaam nihanivagina se kharij honay wala madah, sir dard, khanay ki khwahish, mood mein tabdeeli, aur naram chhaati shaamil hain ."
"Aap ko aisa karnay ki zarurat nahi hai, Poudon se kuch nahi hota",kya mujhe apni mahvari ke douran poudoun se daur rehna chahiye ?,khoraak ka aap ke bahao se koi talluq nahi hai !,kya mein haiz ke douran imli aur dahi jaisi ghizayen kha sakta hon ya yeh mere bahao mein khlal dalain ge ?,aap pehlay din se aakhri din tak nha satke hain. nahanay se aap ki mahvari par kisi bhi terhan se assar nahi parta hai .a,Kya mai mahwaari ke pehle din ghusl karsakti hun?,"mahvari se pehlay ya is ke douran aap ko mandarja zail alamaat ho sakti hain jin mein aphaarabloating, dard, qabz, ishaal, mahasay, andaam nihanivagina se kharij honay wala madah, sir dard, khanay ki khwahish, mood mein tabdeeli, aur naram chhaati shaamil hain .",mahvari ki alamaat kya hain ?
kya mein apni mahvari ke douran poudoun ke qareeb ja sakti hon ya chhoo sakti hon ?,"Aap ko aisa karnay ki zarurat nahi hai, Poudon se kuch nahi hota",kya mujhe apni mahvari ke douran poudoun se daur rehna chahiye ?,khoraak ka aap ke bahao se koi talluq nahi hai !,kya mein haiz ke douran imli aur dahi jaisi ghizayen kha sakta hon ya yeh mere bahao mein khlal dalain ge ?,aap pehlay din se aakhri din tak nha satke hain. nahanay se aap ki mahvari par kisi bhi terhan se assar nahi parta hai .a,Kya mai mahwaari ke pehle din ghusl karsakti hun?,"mahvari se pehlay ya is ke douran aap ko mandarja zail alamaat ho sakti hain jin mein aphaarabloating, dard, qabz, ishaal, mahasay, andaam nihanivagina se kharij honay wala madah, sir dard, khanay ki khwahish, mood mein tabdeeli, aur naram chhaati shaamil hain ."
haan aap karsakte ho,kya mein apni mahvari ke douran poudoun ke qareeb ja sakti hon ya chhoo sakti hon ?,"Aap ko aisa karnay ki zarurat nahi hai, Poudon se kuch nahi hota",kya mujhe apni mahvari ke douran poudoun se daur rehna chahiye ?,khoraak ka aap ke bahao se koi talluq nahi hai !,kya mein haiz ke douran imli aur dahi jaisi ghizayen kha sakta hon ya yeh mere bahao mein khlal dalain ge ?,aap pehlay din se aakhri din tak nha satke hain. nahanay se aap ki mahvari par kisi bhi terhan se assar nahi parta hai .a,Kya mai mahwaari ke pehle din ghusl karsakti hun?
kya mujhe haiz anay par kisi dosray kamray mein sona chahiye ?,haan aap karsakte ho,kya mein apni mahvari ke douran poudoun ke qareeb ja sakti hon ya chhoo sakti hon ?,"Aap ko aisa karnay ki zarurat nahi hai, Poudon se kuch nahi hota",kya mujhe apni mahvari ke douran poudoun se daur rehna chahiye ?,khoraak ka aap ke bahao se koi talluq nahi hai !,kya mein haiz ke douran imli aur dahi jaisi ghizayen kha sakta hon ya yeh mere bahao mein khlal dalain ge ?,aap pehlay din se aakhri din tak nha satke hain. nahanay se aap ki mahvari par kisi bhi terhan se assar nahi parta hai .a
haiz mutaddi nahi hai aur aik hi kamray mein kisi ko koi nuqsaan nahi pohanchata,kya mujhe haiz anay par kisi dosray kamray mein sona chahiye ?,haan aap karsakte ho,kya mein apni mahvari ke douran poudoun ke qareeb ja sakti hon ya chhoo sakti hon ?,"Aap ko aisa karnay ki zarurat nahi hai, Poudon se kuch nahi hota",kya mujhe apni mahvari ke douran poudoun se daur rehna chahiye ?,khoraak ka aap ke bahao se koi talluq nahi hai !,kya mein haiz ke douran imli aur dahi jaisi ghizayen kha sakta hon ya yeh mere bahao mein khlal dalain ge ?
