response,context,context/0,context/1,context/2,context/3,context/4,context/5
"haan yeh qareeb hai. meri tehqeeq jelly fish aur  fish par markooz hai. un mein se bohat se zahreeley hain, lekin agar sahih tareeqay se amaldaraamad kya jaye, to woh khanay ki ashya banayen ge. mein un machhliyon ko maiz par laane ke liye behtareen trkibin talaash karne ki koshish karta hon .","mein dekh raha hon. aisa lagta hai ke aap pehlay hi pani ke qareeb kaam kar rahay hain, nahi? kya aap machhli ke muhaqiq hain ?","har waqt. mere kaam mein chand qisam ki machhliyan aur chand qisam ke jaal shaamil hain. mein machhli par jaal dalta hon taakay yeh daikhon ke machhli kaisa radeamal zahir kere gi. jab bhi mein aisa karta hon, mein saahil samandar par jane ka sochta hon .","hahahha, yeh bohat mazhaka khaiz hai. kabhi apne kaam ki cheeze saahil samandar par laane ka socha hai ?",mein ziyada tar kaam karta hon. kabhi kabhi mein saahil samandar ki tasaveer ko dekhnay ki koshish karta hon aur yeh dikhawa karta hon ke mein waqai saahil par ja raha hon .,"hahaha, saahil samandar ka mausam aa raha hai! aap ko teen dekhnay ki zaroorat hai! aap ne sara din ghar ke andar kya kya ?",ziyada ke liye Sooraj thora bohat roshan hai. shayad mein vampire ban'nay ke rastay par hon .,yeh acha hai! bas Sooraj se lutaf andoz honay ke liye park gaya tha. tum ?
wah! yeh bohat dilchasp hai! mein ne imandari se is qisam ke kaam ke baray mein kabhi nahi suna. kya yeh bilkul khatarnaak hai ?,"haan yeh qareeb hai. meri tehqeeq jelly fish aur  fish par markooz hai. un mein se bohat se zahreeley hain, lekin agar sahih tareeqay se amaldaraamad kya jaye, to woh khanay ki ashya banayen ge. mein un machhliyon ko maiz par laane ke liye behtareen trkibin talaash karne ki koshish karta hon .","mein dekh raha hon. aisa lagta hai ke aap pehlay hi pani ke qareeb kaam kar rahay hain, nahi? kya aap machhli ke muhaqiq hain ?","har waqt. mere kaam mein chand qisam ki machhliyan aur chand qisam ke jaal shaamil hain. mein machhli par jaal dalta hon taakay yeh daikhon ke machhli kaisa radeamal zahir kere gi. jab bhi mein aisa karta hon, mein saahil samandar par jane ka sochta hon .","hahahha, yeh bohat mazhaka khaiz hai. kabhi apne kaam ki cheeze saahil samandar par laane ka socha hai ?",mein ziyada tar kaam karta hon. kabhi kabhi mein saahil samandar ki tasaveer ko dekhnay ki koshish karta hon aur yeh dikhawa karta hon ke mein waqai saahil par ja raha hon .,"hahaha, saahil samandar ka mausam aa raha hai! aap ko teen dekhnay ki zaroorat hai! aap ne sara din ghar ke andar kya kya ?",ziyada ke liye Sooraj thora bohat roshan hai. shayad mein vampire ban'nay ke rastay par hon .
"haan aur nah. kyunkay yeh wazeh tor par khatarnaak hai, hum sab ko hifazati kapray pahannay hon ge. is terhan, hadsaat taqreeban kabhi nahi hotay hain .",wah! yeh bohat dilchasp hai! mein ne imandari se is qisam ke kaam ke baray mein kabhi nahi suna. kya yeh bilkul khatarnaak hai ?,"haan yeh qareeb hai. meri tehqeeq jelly fish aur  fish par markooz hai. un mein se bohat se zahreeley hain, lekin agar sahih tareeqay se amaldaraamad kya jaye, to woh khanay ki ashya banayen ge. mein un machhliyon ko maiz par laane ke liye behtareen trkibin talaash karne ki koshish karta hon .","mein dekh raha hon. aisa lagta hai ke aap pehlay hi pani ke qareeb kaam kar rahay hain, nahi? kya aap machhli ke muhaqiq hain ?","har waqt. mere kaam mein chand qisam ki machhliyan aur chand qisam ke jaal shaamil hain. mein machhli par jaal dalta hon taakay yeh daikhon ke machhli kaisa radeamal zahir kere gi. jab bhi mein aisa karta hon, mein saahil samandar par jane ka sochta hon .","hahahha, yeh bohat mazhaka khaiz hai. kabhi apne kaam ki cheeze saahil samandar par laane ka socha hai ?",mein ziyada tar kaam karta hon. kabhi kabhi mein saahil samandar ki tasaveer ko dekhnay ki koshish karta hon aur yeh dikhawa karta hon ke mein waqai saahil par ja raha hon .,"hahaha, saahil samandar ka mausam aa raha hai! aap ko teen dekhnay ki zaroorat hai! aap ne sara din ghar ke andar kya kya ?"
"hmmmhmmm, haan mein ne suna hai. bzahir ziyada tar koh pema khatarnaak tareen raastoon par nahi girtay, balkay aasaan raastoon par girtay hain, jab un ka Muhafiz neechay hota hai! aik hi nafsiati rujhan ki terhan lagta hai .","haan aur nah. kyunkay yeh wazeh tor par khatarnaak hai, hum sab ko hifazati kapray pahannay hon ge. is terhan, hadsaat taqreeban kabhi nahi hotay hain .",wah! yeh bohat dilchasp hai! mein ne imandari se is qisam ke kaam ke baray mein kabhi nahi suna. kya yeh bilkul khatarnaak hai ?,"haan yeh qareeb hai. meri tehqeeq jelly fish aur  fish par markooz hai. un mein se bohat se zahreeley hain, lekin agar sahih tareeqay se amaldaraamad kya jaye, to woh khanay ki ashya banayen ge. mein un machhliyon ko maiz par laane ke liye behtareen trkibin talaash karne ki koshish karta hon .","mein dekh raha hon. aisa lagta hai ke aap pehlay hi pani ke qareeb kaam kar rahay hain, nahi? kya aap machhli ke muhaqiq hain ?","har waqt. mere kaam mein chand qisam ki machhliyan aur chand qisam ke jaal shaamil hain. mein machhli par jaal dalta hon taakay yeh daikhon ke machhli kaisa radeamal zahir kere gi. jab bhi mein aisa karta hon, mein saahil samandar par jane ka sochta hon .","hahahha, yeh bohat mazhaka khaiz hai. kabhi apne kaam ki cheeze saahil samandar par laane ka socha hai ?",mein ziyada tar kaam karta hon. kabhi kabhi mein saahil samandar ki tasaveer ko dekhnay ki koshish karta hon aur yeh dikhawa karta hon ke mein waqai saahil par ja raha hon .
"jee haan, yeh aik hi falsafah hai. aisa lagta hai ke aap koh pemai ke baray mein bohat kuch jantay hain. kya aap bohat charhtay hain ?","hmmmhmmm, haan mein ne suna hai. bzahir ziyada tar koh pema khatarnaak tareen raastoon par nahi girtay, balkay aasaan raastoon par girtay hain, jab un ka Muhafiz neechay hota hai! aik hi nafsiati rujhan ki terhan lagta hai .","haan aur nah. kyunkay yeh wazeh tor par khatarnaak hai, hum sab ko hifazati kapray pahannay hon ge. is terhan, hadsaat taqreeban kabhi nahi hotay hain .",wah! yeh bohat dilchasp hai! mein ne imandari se is qisam ke kaam ke baray mein kabhi nahi suna. kya yeh bilkul khatarnaak hai ?,"haan yeh qareeb hai. meri tehqeeq jelly fish aur  fish par markooz hai. un mein se bohat se zahreeley hain, lekin agar sahih tareeqay se amaldaraamad kya jaye, to woh khanay ki ashya banayen ge. mein un machhliyon ko maiz par laane ke liye behtareen trkibin talaash karne ki koshish karta hon .","mein dekh raha hon. aisa lagta hai ke aap pehlay hi pani ke qareeb kaam kar rahay hain, nahi? kya aap machhli ke muhaqiq hain ?","har waqt. mere kaam mein chand qisam ki machhliyan aur chand qisam ke jaal shaamil hain. mein machhli par jaal dalta hon taakay yeh daikhon ke machhli kaisa radeamal zahir kere gi. jab bhi mein aisa karta hon, mein saahil samandar par jane ka sochta hon .","hahahha, yeh bohat mazhaka khaiz hai. kabhi apne kaam ki cheeze saahil samandar par laane ka socha hai ?"
mein bohat shoqia hon! mein andor climbing jim mein charhna pasand karta hon aur dar haqeeqat kabhi bhi khatarnaak raastoon par bahar nahi gaya hon. kabhi khud aazmaaya hai ?,"jee haan, yeh aik hi falsafah hai. aisa lagta hai ke aap koh pemai ke baray mein bohat kuch jantay hain. kya aap bohat charhtay hain ?","hmmmhmmm, haan mein ne suna hai. bzahir ziyada tar koh pema khatarnaak tareen raastoon par nahi girtay, balkay aasaan raastoon par girtay hain, jab un ka Muhafiz neechay hota hai! aik hi nafsiati rujhan ki terhan lagta hai .","haan aur nah. kyunkay yeh wazeh tor par khatarnaak hai, hum sab ko hifazati kapray pahannay hon ge. is terhan, hadsaat taqreeban kabhi nahi hotay hain .",wah! yeh bohat dilchasp hai! mein ne imandari se is qisam ke kaam ke baray mein kabhi nahi suna. kya yeh bilkul khatarnaak hai ?,"haan yeh qareeb hai. meri tehqeeq jelly fish aur  fish par markooz hai. un mein se bohat se zahreeley hain, lekin agar sahih tareeqay se amaldaraamad kya jaye, to woh khanay ki ashya banayen ge. mein un machhliyon ko maiz par laane ke liye behtareen trkibin talaash karne ki koshish karta hon .","mein dekh raha hon. aisa lagta hai ke aap pehlay hi pani ke qareeb kaam kar rahay hain, nahi? kya aap machhli ke muhaqiq hain ?","har waqt. mere kaam mein chand qisam ki machhliyan aur chand qisam ke jaal shaamil hain. mein machhli par jaal dalta hon taakay yeh daikhon ke machhli kaisa radeamal zahir kere gi. jab bhi mein aisa karta hon, mein saahil samandar par jane ka sochta hon ."
mein kabhi kabhar charhata hon. meri ungelian itni mazboot nahi hain is liye mein kabhi ziyada taraqqi nahi karta .,mein bohat shoqia hon! mein andor climbing jim mein charhna pasand karta hon aur dar haqeeqat kabhi bhi khatarnaak raastoon par bahar nahi gaya hon. kabhi khud aazmaaya hai ?,"jee haan, yeh aik hi falsafah hai. aisa lagta hai ke aap koh pemai ke baray mein bohat kuch jantay hain. kya aap bohat charhtay hain ?","hmmmhmmm, haan mein ne suna hai. bzahir ziyada tar koh pema khatarnaak tareen raastoon par nahi girtay, balkay aasaan raastoon par girtay hain, jab un ka Muhafiz neechay hota hai! aik hi nafsiati rujhan ki terhan lagta hai .","haan aur nah. kyunkay yeh wazeh tor par khatarnaak hai, hum sab ko hifazati kapray pahannay hon ge. is terhan, hadsaat taqreeban kabhi nahi hotay hain .",wah! yeh bohat dilchasp hai! mein ne imandari se is qisam ke kaam ke baray mein kabhi nahi suna. kya yeh bilkul khatarnaak hai ?,"haan yeh qareeb hai. meri tehqeeq jelly fish aur  fish par markooz hai. un mein se bohat se zahreeley hain, lekin agar sahih tareeqay se amaldaraamad kya jaye, to woh khanay ki ashya banayen ge. mein un machhliyon ko maiz par laane ke liye behtareen trkibin talaash karne ki koshish karta hon .","mein dekh raha hon. aisa lagta hai ke aap pehlay hi pani ke qareeb kaam kar rahay hain, nahi? kya aap machhli ke muhaqiq hain ?"
haae !,mein kabhi kabhar charhata hon. meri ungelian itni mazboot nahi hain is liye mein kabhi ziyada taraqqi nahi karta .,mein bohat shoqia hon! mein andor climbing jim mein charhna pasand karta hon aur dar haqeeqat kabhi bhi khatarnaak raastoon par bahar nahi gaya hon. kabhi khud aazmaaya hai ?,"jee haan, yeh aik hi falsafah hai. aisa lagta hai ke aap koh pemai ke baray mein bohat kuch jantay hain. kya aap bohat charhtay hain ?","hmmmhmmm, haan mein ne suna hai. bzahir ziyada tar koh pema khatarnaak tareen raastoon par nahi girtay, balkay aasaan raastoon par girtay hain, jab un ka Muhafiz neechay hota hai! aik hi nafsiati rujhan ki terhan lagta hai .","haan aur nah. kyunkay yeh wazeh tor par khatarnaak hai, hum sab ko hifazati kapray pahannay hon ge. is terhan, hadsaat taqreeban kabhi nahi hotay hain .",wah! yeh bohat dilchasp hai! mein ne imandari se is qisam ke kaam ke baray mein kabhi nahi suna. kya yeh bilkul khatarnaak hai ?,"haan yeh qareeb hai. meri tehqeeq jelly fish aur  fish par markooz hai. un mein se bohat se zahreeley hain, lekin agar sahih tareeqay se amaldaraamad kya jaye, to woh khanay ki ashya banayen ge. mein un machhliyon ko maiz par laane ke liye behtareen trkibin talaash karne ki koshish karta hon ."
kya ho raha hai !,haae !,mein kabhi kabhar charhata hon. meri ungelian itni mazboot nahi hain is liye mein kabhi ziyada taraqqi nahi karta .,mein bohat shoqia hon! mein andor climbing jim mein charhna pasand karta hon aur dar haqeeqat kabhi bhi khatarnaak raastoon par bahar nahi gaya hon. kabhi khud aazmaaya hai ?,"jee haan, yeh aik hi falsafah hai. aisa lagta hai ke aap koh pemai ke baray mein bohat kuch jantay hain. kya aap bohat charhtay hain ?","hmmmhmmm, haan mein ne suna hai. bzahir ziyada tar koh pema khatarnaak tareen raastoon par nahi girtay, balkay aasaan raastoon par girtay hain, jab un ka Muhafiz neechay hota hai! aik hi nafsiati rujhan ki terhan lagta hai .","haan aur nah. kyunkay yeh wazeh tor par khatarnaak hai, hum sab ko hifazati kapray pahannay hon ge. is terhan, hadsaat taqreeban kabhi nahi hotay hain .",wah! yeh bohat dilchasp hai! mein ne imandari se is qisam ke kaam ke baray mein kabhi nahi suna. kya yeh bilkul khatarnaak hai ?
sab kuch acha hai. khaas tor par thanx giving tatilat se bahar anay ke liye shukar guzaar honay ke liye bohat kuch hai. aap kaisay ho ?,kya ho raha hai !,haae !,mein kabhi kabhar charhata hon. meri ungelian itni mazboot nahi hain is liye mein kabhi ziyada taraqqi nahi karta .,mein bohat shoqia hon! mein andor climbing jim mein charhna pasand karta hon aur dar haqeeqat kabhi bhi khatarnaak raastoon par bahar nahi gaya hon. kabhi khud aazmaaya hai ?,"jee haan, yeh aik hi falsafah hai. aisa lagta hai ke aap koh pemai ke baray mein bohat kuch jantay hain. kya aap bohat charhtay hain ?","hmmmhmmm, haan mein ne suna hai. bzahir ziyada tar koh pema khatarnaak tareen raastoon par nahi girtay, balkay aasaan raastoon par girtay hain, jab un ka Muhafiz neechay hota hai! aik hi nafsiati rujhan ki terhan lagta hai .","haan aur nah. kyunkay yeh wazeh tor par khatarnaak hai, hum sab ko hifazati kapray pahannay hon ge. is terhan, hadsaat taqreeban kabhi nahi hotay hain ."
mein acha kar raha hon chudiyon ka mausam behtareen cheez hai !,sab kuch acha hai. khaas tor par thanx giving tatilat se bahar anay ke liye shukar guzaar honay ke liye bohat kuch hai. aap kaisay ho ?,kya ho raha hai !,haae !,mein kabhi kabhar charhata hon. meri ungelian itni mazboot nahi hain is liye mein kabhi ziyada taraqqi nahi karta .,mein bohat shoqia hon! mein andor climbing jim mein charhna pasand karta hon aur dar haqeeqat kabhi bhi khatarnaak raastoon par bahar nahi gaya hon. kabhi khud aazmaaya hai ?,"jee haan, yeh aik hi falsafah hai. aisa lagta hai ke aap koh pemai ke baray mein bohat kuch jantay hain. kya aap bohat charhtay hain ?","hmmmhmmm, haan mein ne suna hai. bzahir ziyada tar koh pema khatarnaak tareen raastoon par nahi girtay, balkay aasaan raastoon par girtay hain, jab un ka Muhafiz neechay hota hai! aik hi nafsiati rujhan ki terhan lagta hai ."
kya aap ke paas dilchasp mansoobay hain ?,mein acha kar raha hon chudiyon ka mausam behtareen cheez hai !,sab kuch acha hai. khaas tor par thanx giving tatilat se bahar anay ke liye shukar guzaar honay ke liye bohat kuch hai. aap kaisay ho ?,kya ho raha hai !,haae !,mein kabhi kabhar charhata hon. meri ungelian itni mazboot nahi hain is liye mein kabhi ziyada taraqqi nahi karta .,mein bohat shoqia hon! mein andor climbing jim mein charhna pasand karta hon aur dar haqeeqat kabhi bhi khatarnaak raastoon par bahar nahi gaya hon. kabhi khud aazmaaya hai ?,"jee haan, yeh aik hi falsafah hai. aisa lagta hai ke aap koh pemai ke baray mein bohat kuch jantay hain. kya aap bohat charhtay hain ?"
haan mein is haftay ke aakhir mein vinkvor ja raha hon. aap ke baray mein kya hai,kya aap ke paas dilchasp mansoobay hain ?,mein acha kar raha hon chudiyon ka mausam behtareen cheez hai !,sab kuch acha hai. khaas tor par thanx giving tatilat se bahar anay ke liye shukar guzaar honay ke liye bohat kuch hai. aap kaisay ho ?,kya ho raha hai !,haae !,mein kabhi kabhar charhata hon. meri ungelian itni mazboot nahi hain is liye mein kabhi ziyada taraqqi nahi karta .,mein bohat shoqia hon! mein andor climbing jim mein charhna pasand karta hon aur dar haqeeqat kabhi bhi khatarnaak raastoon par bahar nahi gaya hon. kabhi khud aazmaaya hai ?
acha! kis ke liye? yeh waqai aik khobsorat jagah hai. agarchay saal ke is waqt waqai sardi .,haan mein is haftay ke aakhir mein vinkvor ja raha hon. aap ke baray mein kya hai,kya aap ke paas dilchasp mansoobay hain ?,mein acha kar raha hon chudiyon ka mausam behtareen cheez hai !,sab kuch acha hai. khaas tor par thanx giving tatilat se bahar anay ke liye shukar guzaar honay ke liye bohat kuch hai. aap kaisay ho ?,kya ho raha hai !,haae !,mein kabhi kabhar charhata hon. meri ungelian itni mazboot nahi hain is liye mein kabhi ziyada taraqqi nahi karta .
aah conference aur sair sying dono ka aik murakkab kuch bhi khobsorat sayahati maqamat ya acha khana mujhe aazmana chahiye ?,acha! kis ke liye? yeh waqai aik khobsorat jagah hai. agarchay saal ke is waqt waqai sardi .,haan mein is haftay ke aakhir mein vinkvor ja raha hon. aap ke baray mein kya hai,kya aap ke paas dilchasp mansoobay hain ?,mein acha kar raha hon chudiyon ka mausam behtareen cheez hai !,sab kuch acha hai. khaas tor par thanx giving tatilat se bahar anay ke liye shukar guzaar honay ke liye bohat kuch hai. aap kaisay ho ?,kya ho raha hai !,haae !
"thanda kon si conference? mein ne dosray din Twitter par dekha, kuch log keh rahay thay ke inhen canada mein kisi conference ke liye visa dainay se inkaar kar diya gaya hai. shayad yeh aik hi hai. mujhe  Nami yeh jagah bohat pasand aayi. agar aap is mein hain to is mein acha japani khana hai .",aah conference aur sair sying dono ka aik murakkab kuch bhi khobsorat sayahati maqamat ya acha khana mujhe aazmana chahiye ?,acha! kis ke liye? yeh waqai aik khobsorat jagah hai. agarchay saal ke is waqt waqai sardi .,haan mein is haftay ke aakhir mein vinkvor ja raha hon. aap ke baray mein kya hai,kya aap ke paas dilchasp mansoobay hain ?,mein acha kar raha hon chudiyon ka mausam behtareen cheez hai !,sab kuch acha hai. khaas tor par thanx giving tatilat se bahar anay ke liye shukar guzaar honay ke liye bohat kuch hai. aap kaisay ho ?,kya ho raha hai !
mujhe yaad nahi. mera dost meri maizbani kar raha tha aur tangon ka sara kaam karta tha. kya aap ilaqay ke kisi logon ko jantay hain ?,"thanda kon si conference? mein ne dosray din Twitter par dekha, kuch log keh rahay thay ke inhen canada mein kisi conference ke liye visa dainay se inkaar kar diya gaya hai. shayad yeh aik hi hai. mujhe  Nami yeh jagah bohat pasand aayi. agar aap is mein hain to is mein acha japani khana hai .",aah conference aur sair sying dono ka aik murakkab kuch bhi khobsorat sayahati maqamat ya acha khana mujhe aazmana chahiye ?,acha! kis ke liye? yeh waqai aik khobsorat jagah hai. agarchay saal ke is waqt waqai sardi .,haan mein is haftay ke aakhir mein vinkvor ja raha hon. aap ke baray mein kya hai,kya aap ke paas dilchasp mansoobay hain ?,mein acha kar raha hon chudiyon ka mausam behtareen cheez hai !,sab kuch acha hai. khaas tor par thanx giving tatilat se bahar anay ke liye shukar guzaar honay ke liye bohat kuch hai. aap kaisay ho ?
muqami log nahi lekin conference mein bohat saaray log hon ge .,mujhe yaad nahi. mera dost meri maizbani kar raha tha aur tangon ka sara kaam karta tha. kya aap ilaqay ke kisi logon ko jantay hain ?,"thanda kon si conference? mein ne dosray din Twitter par dekha, kuch log keh rahay thay ke inhen canada mein kisi conference ke liye visa dainay se inkaar kar diya gaya hai. shayad yeh aik hi hai. mujhe  Nami yeh jagah bohat pasand aayi. agar aap is mein hain to is mein acha japani khana hai .",aah conference aur sair sying dono ka aik murakkab kuch bhi khobsorat sayahati maqamat ya acha khana mujhe aazmana chahiye ?,acha! kis ke liye? yeh waqai aik khobsorat jagah hai. agarchay saal ke is waqt waqai sardi .,haan mein is haftay ke aakhir mein vinkvor ja raha hon. aap ke baray mein kya hai,kya aap ke paas dilchasp mansoobay hain ?,mein acha kar raha hon chudiyon ka mausam behtareen cheez hai !
